Int,Treatment,Carbon,Concentration,Rep,Strain,CO2Accum,Expt
26,composite,Casamino Acids,40 uM-C,C,SE45,311.425,2
26,PRI,Casamino Acids,40 uM-C,A,SE45,189.97,2
26,PRI,Casamino Acids,40 uM-C,B,SE45,376.513,2
26,PRI,Casamino Acids,40 uM-C,C,SE45,395.358,2
26,LOM,Casamino Acids,4 uM-C,A,SE45,62.835,2
26,LOM,Casamino Acids,4 uM-C,B,SE45,48.532,2
26,LOM,Casamino Acids,4 uM-C,C,SE45,52.416,2
26,composite,Casamino Acids,4 uM-C,A,SE45,205.4855,2
26,composite,Casamino Acids,4 uM-C,B,SE45,247.53,2
26,composite,Casamino Acids,4 uM-C,C,SE45,138.719,2
26,PRI,Casamino Acids,4 uM-C,A,SE45,127.487,2
26,PRI,Casamino Acids,4 uM-C,B,SE45,61.632,2
26,PRI,Casamino Acids,4 uM-C,C,SE45,111.39,2
27,LOM,Casamino Acids,400 uM-C,A,SE45,442.509,2
27,LOM,Casamino Acids,400 uM-C,B,SE45,427.379,2
27,LOM,Casamino Acids,400 uM-C,C,SE45,461.453,2
27,composite,Casamino Acids,400 uM-C,A,SE45,591.201,2
27,composite,Casamino Acids,400 uM-C,B,SE45,631.75,2
27,composite,Casamino Acids,400 uM-C,C,SE45,554.466,2
27,PRI,Casamino Acids,400 uM-C,A,SE45,190.644,2
27,PRI,Casamino Acids,400 uM-C,B,SE45,206.793,2
27,PRI,Casamino Acids,400 uM-C,C,SE45,239.721,2
27,LOM,Casamino Acids,40 uM-C,A,SE45,175.189,2
27,ABM,Control_low,0 uM-C,B,SE45,-123.404,2
27,ABM,Control_low,0 uM-C,C,SE45,-90.311,2
27,NOM,Control_low,0 uM-C,A,SE45,10.533,2
27,LOM,Casamino Acids,40 uM-C,C,SE45,240.744,2
27,NOM,Control_low,0 uM-C,C,SE45,93.013,2
27,ABM,Control_low,0 uM-C,A,SE45,130.663,2
27,LOM,Casamino Acids,40 uM-C,B,SE45,168.928,2
27,NOM,Control_low,0 uM-C,B,SE45,204.371,2
27,composite,Casamino Acids,40 uM-C,A,SE45,323.881,2
27,composite,Casamino Acids,40 uM-C,B,SE45,373.299,2
27,composite,Casamino Acids,40 uM-C,C,SE45,333.757,2
27,PRI,Casamino Acids,40 uM-C,A,SE45,193.234,2
27,PRI,Casamino Acids,40 uM-C,B,SE45,396.738,2
27,PRI,Casamino Acids,40 uM-C,C,SE45,407.15,2
27,LOM,Casamino Acids,4 uM-C,A,SE45,64.692,2
27,LOM,Casamino Acids,4 uM-C,B,SE45,52.062,2
27,LOM,Casamino Acids,4 uM-C,C,SE45,54.457,2
27,composite,Casamino Acids,4 uM-C,A,SE45,213.384,2
27,composite,Casamino Acids,4 uM-C,B,SE45,256.433,2
27,composite,Casamino Acids,4 uM-C,C,SE45,147.47,2
27,PRI,Casamino Acids,4 uM-C,A,SE45,135.31,2
27,PRI,Casamino Acids,4 uM-C,B,SE45,65.251,2
27,PRI,Casamino Acids,4 uM-C,C,SE45,115.613,2
28,LOM,Casamino Acids,400 uM-C,A,SE45,458.772,2
28,LOM,Casamino Acids,400 uM-C,B,SE45,439.558,2
28,LOM,Casamino Acids,400 uM-C,C,SE45,474.354,2
28,composite,Casamino Acids,400 uM-C,A,SE45,609.192,2
28,composite,Casamino Acids,400 uM-C,B,SE45,645.296,2
28,composite,Casamino Acids,400 uM-C,C,SE45,569.456,2
28,PRI,Casamino Acids,400 uM-C,A,SE45,198.583,2
28,PRI,Casamino Acids,400 uM-C,B,SE45,214.126,2
28,PRI,Casamino Acids,400 uM-C,C,SE45,252.986,2
28,LOM,Casamino Acids,40 uM-C,A,SE45,179.44,2
28,ABM,Control_low,0 uM-C,B,SE45,-125.952,2
28,ABM,Control_low,0 uM-C,C,SE45,-86.84,2
28,NOM,Control_low,0 uM-C,A,SE45,9.296,2
28,LOM,Casamino Acids,40 uM-C,C,SE45,247.732,2
28,NOM,Control_low,0 uM-C,C,SE45,95.102,2
28,ABM,Control_low,0 uM-C,A,SE45,135.037,2
28,LOM,Casamino Acids,40 uM-C,B,SE45,166.557,2
28,NOM,Control_low,0 uM-C,B,SE45,205.738,2
28,composite,Casamino Acids,40 uM-C,A,SE45,329.86,2
28,composite,Casamino Acids,40 uM-C,B,SE45,372.295,2
28,composite,Casamino Acids,40 uM-C,C,SE45,342.834,2
28,PRI,Casamino Acids,40 uM-C,A,SE45,196.159,2
28,PRI,Casamino Acids,40 uM-C,B,SE45,404.153,2
28,PRI,Casamino Acids,40 uM-C,C,SE45,421.907,2
28,LOM,Casamino Acids,4 uM-C,A,SE45,67.157,2
28,LOM,Casamino Acids,4 uM-C,B,SE45,54.463,2
28,LOM,Casamino Acids,4 uM-C,C,SE45,55.632,2
28,composite,Casamino Acids,4 uM-C,A,SE45,217.577,2
28,composite,Casamino Acids,4 uM-C,B,SE45,260.201,2
28,composite,Casamino Acids,4 uM-C,C,SE45,150.734,2
28,PRI,Casamino Acids,4 uM-C,A,SE45,139.854,2
28,PRI,Casamino Acids,4 uM-C,B,SE45,67.729,2
28,PRI,Casamino Acids,4 uM-C,C,SE45,120.008,2
29,LOM,Casamino Acids,400 uM-C,A,SE45,471.252,2
29,LOM,Casamino Acids,400 uM-C,B,SE45,452.442,2
29,LOM,Casamino Acids,400 uM-C,C,SE45,485.584,2
29,PRI,Casamino Acids,400 uM-C,A,SE45,202.394,2
29,PRI,Casamino Acids,400 uM-C,B,SE45,219.698,2
29,PRI,Casamino Acids,400 uM-C,C,SE45,261.373,2
29,composite,Casamino Acids,400 uM-C,A,SE45,622.1885,2
29,composite,Casamino Acids,400 uM-C,B,SE45,659.1,2
29,composite,Casamino Acids,400 uM-C,C,SE45,580.799,2
29,LOM,Casamino Acids,40 uM-C,A,SE45,181.273,2
29,ABM,Control_low,0 uM-C,B,SE45,-122.122,2
29,ABM,Control_low,0 uM-C,C,SE45,-85.096,2
29,NOM,Control_low,0 uM-C,A,SE45,6.977,2
29,LOM,Casamino Acids,40 uM-C,C,SE45,254.889,2
29,NOM,Control_low,0 uM-C,C,SE45,95.215,2
29,ABM,Control_low,0 uM-C,A,SE45,139.899,2
29,LOM,Casamino Acids,40 uM-C,B,SE45,168.617,2
29,NOM,Control_low,0 uM-C,B,SE45,206.658,2
29,composite,Casamino Acids,40 uM-C,A,SE45,332.2095,2
29,composite,Casamino Acids,40 uM-C,B,SE45,375.275,2
29,composite,Casamino Acids,40 uM-C,C,SE45,350.104,2
29,PRI,Casamino Acids,40 uM-C,A,SE45,200.6,2
29,PRI,Casamino Acids,40 uM-C,B,SE45,414.503,2
29,PRI,Casamino Acids,40 uM-C,C,SE45,429.506,2
29,LOM,Casamino Acids,4 uM-C,A,SE45,65.942,2
29,LOM,Casamino Acids,4 uM-C,B,SE45,56.669,2
29,LOM,Casamino Acids,4 uM-C,C,SE45,52.135,2
29,composite,Casamino Acids,4 uM-C,A,SE45,216.8785,2
29,composite,Casamino Acids,4 uM-C,B,SE45,263.327,2
29,composite,Casamino Acids,4 uM-C,C,SE45,147.35,2
29,PRI,Casamino Acids,4 uM-C,A,SE45,142.261,2
29,PRI,Casamino Acids,4 uM-C,B,SE45,67.301,2
29,PRI,Casamino Acids,4 uM-C,C,SE45,122.586,2
30,LOM,Casamino Acids,400 uM-C,A,SE45,489.07,2
30,LOM,Casamino Acids,400 uM-C,B,SE45,467.764,2
30,LOM,Casamino Acids,400 uM-C,C,SE45,499.359,2
30,composite,Casamino Acids,400 uM-C,A,SE45,643.9255,2
30,composite,Casamino Acids,400 uM-C,B,SE45,678.544,2
30,composite,Casamino Acids,400 uM-C,C,SE45,598.29,2
30,PRI,Casamino Acids,400 uM-C,A,SE45,210.138,2
30,PRI,Casamino Acids,400 uM-C,B,SE45,227.984,2
30,PRI,Casamino Acids,400 uM-C,C,SE45,271.561,2
30,LOM,Casamino Acids,40 uM-C,A,SE45,187.426,2
30,ABM,Control_low,0 uM-C,B,SE45,-120.438,2
30,ABM,Control_low,0 uM-C,C,SE45,-87.187,2
30,NOM,Control_low,0 uM-C,A,SE45,8.544,2
30,LOM,Casamino Acids,40 uM-C,C,SE45,268.248,2
30,NOM,Control_low,0 uM-C,C,SE45,98.931,2
30,ABM,Control_low,0 uM-C,A,SE45,142.688,2
30,LOM,Casamino Acids,40 uM-C,B,SE45,169.519,2
30,NOM,Control_low,0 uM-C,B,SE45,210.78,2
30,composite,Casamino Acids,40 uM-C,A,SE45,342.2815,2
30,composite,Casamino Acids,40 uM-C,B,SE45,380.299,2
30,composite,Casamino Acids,40 uM-C,C,SE45,367.179,2
30,PRI,Casamino Acids,40 uM-C,A,SE45,203.795,2
30,PRI,Casamino Acids,40 uM-C,B,SE45,427.778,2
30,PRI,Casamino Acids,40 uM-C,C,SE45,441.441,2
30,LOM,Casamino Acids,4 uM-C,A,SE45,69.908,2
30,LOM,Casamino Acids,4 uM-C,B,SE45,56.305,2
30,LOM,Casamino Acids,4 uM-C,C,SE45,54.455,2
30,composite,Casamino Acids,4 uM-C,A,SE45,224.7635,2
30,composite,Casamino Acids,4 uM-C,B,SE45,267.085,2
30,composite,Casamino Acids,4 uM-C,C,SE45,153.386,2
30,PRI,Casamino Acids,4 uM-C,A,SE45,147.185,2
30,PRI,Casamino Acids,4 uM-C,B,SE45,72.174,2
30,PRI,Casamino Acids,4 uM-C,C,SE45,127.389,2
31,LOM,Casamino Acids,400 uM-C,A,SE45,510.779,2
31,LOM,Casamino Acids,400 uM-C,B,SE45,479.97,2
31,LOM,Casamino Acids,400 uM-C,C,SE45,514.09,2
31,composite,Casamino Acids,400 uM-C,A,SE45,669.202,2
31,composite,Casamino Acids,400 uM-C,B,SE45,696.053,2
31,composite,Casamino Acids,400 uM-C,C,SE45,614.853,2
31,PRI,Casamino Acids,400 uM-C,A,SE45,217.295,2
31,PRI,Casamino Acids,400 uM-C,B,SE45,232.711,2
31,PRI,Casamino Acids,400 uM-C,C,SE45,278.437,2
31,LOM,Casamino Acids,40 uM-C,A,SE45,190.926,2
31,ABM,Control_low,0 uM-C,B,SE45,-119.286,2
31,ABM,Control_low,0 uM-C,C,SE45,-87.191,2
31,NOM,Control_low,0 uM-C,A,SE45,10.394,2
31,LOM,Casamino Acids,40 uM-C,C,SE45,277.32,2
31,NOM,Control_low,0 uM-C,C,SE45,100.763,2
31,ABM,Control_low,0 uM-C,A,SE45,146.479,2
31,LOM,Casamino Acids,40 uM-C,B,SE45,173.173,2
31,NOM,Control_low,0 uM-C,B,SE45,216.083,2
31,composite,Casamino Acids,40 uM-C,A,SE45,349.349,2
31,composite,Casamino Acids,40 uM-C,B,SE45,389.256,2
31,composite,Casamino Acids,40 uM-C,C,SE45,378.083,2
31,PRI,Casamino Acids,40 uM-C,A,SE45,203.844,2
31,PRI,Casamino Acids,40 uM-C,B,SE45,439.535,2
31,PRI,Casamino Acids,40 uM-C,C,SE45,454.066,2
31,LOM,Casamino Acids,4 uM-C,A,SE45,70.049,2
31,LOM,Casamino Acids,4 uM-C,B,SE45,60.667,2
31,LOM,Casamino Acids,4 uM-C,C,SE45,54.43,2
31,composite,Casamino Acids,4 uM-C,A,SE45,228.472,2
31,composite,Casamino Acids,4 uM-C,B,SE45,276.75,2
31,composite,Casamino Acids,4 uM-C,C,SE45,155.193,2
31,PRI,Casamino Acids,4 uM-C,A,SE45,150.386,2
31,PRI,Casamino Acids,4 uM-C,B,SE45,74.527,2
31,PRI,Casamino Acids,4 uM-C,C,SE45,134.668,2
32,LOM,Casamino Acids,400 uM-C,A,SE45,521.01,2
32,LOM,Casamino Acids,400 uM-C,B,SE45,490.715,2
32,LOM,Casamino Acids,400 uM-C,C,SE45,529.427,2
32,composite,Casamino Acids,400 uM-C,A,SE45,678.8985,2
32,composite,Casamino Acids,400 uM-C,B,SE45,708.206,2
32,composite,Casamino Acids,400 uM-C,C,SE45,627.713,2
32,PRI,Casamino Acids,400 uM-C,A,SE45,222.154,2
32,PRI,Casamino Acids,400 uM-C,B,SE45,238.718,2
32,PRI,Casamino Acids,400 uM-C,C,SE45,288.888,2
32,LOM,Casamino Acids,40 uM-C,A,SE45,192.087,2
32,ABM,Control_low,0 uM-C,B,SE45,-116.779,2
32,ABM,Control_low,0 uM-C,C,SE45,-84.547,2
32,NOM,Control_low,0 uM-C,A,SE45,6.228,2
32,LOM,Casamino Acids,40 uM-C,C,SE45,286.626,2
32,NOM,Control_low,0 uM-C,C,SE45,98.286,2
32,ABM,Control_low,0 uM-C,A,SE45,150.568,2
32,LOM,Casamino Acids,40 uM-C,B,SE45,171.504,2
32,NOM,Control_low,0 uM-C,B,SE45,217.491,2
32,composite,Casamino Acids,40 uM-C,A,SE45,349.9755,2
32,composite,Casamino Acids,40 uM-C,B,SE45,388.995,2
32,composite,Casamino Acids,40 uM-C,C,SE45,384.912,2
32,PRI,Casamino Acids,40 uM-C,A,SE45,205.973,2
32,PRI,Casamino Acids,40 uM-C,B,SE45,449.364,2
32,PRI,Casamino Acids,40 uM-C,C,SE45,464.198,2
32,LOM,Casamino Acids,4 uM-C,A,SE45,66.841,2
32,LOM,Casamino Acids,4 uM-C,B,SE45,58.804,2
32,LOM,Casamino Acids,4 uM-C,C,SE45,51.995,2
32,composite,Casamino Acids,4 uM-C,A,SE45,224.7295,2
32,composite,Casamino Acids,4 uM-C,B,SE45,276.295,2
32,composite,Casamino Acids,4 uM-C,C,SE45,150.281,2
32,PRI,Casamino Acids,4 uM-C,A,SE45,147.847,2
32,PRI,Casamino Acids,4 uM-C,B,SE45,70.143,2
32,PRI,Casamino Acids,4 uM-C,C,SE45,133.889,2
33,LOM,Casamino Acids,400 uM-C,A,SE45,535.475,2
33,LOM,Casamino Acids,400 uM-C,B,SE45,504.395,2
33,LOM,Casamino Acids,400 uM-C,C,SE45,543.214,2
33,composite,Casamino Acids,400 uM-C,A,SE45,697.6125,2
33,composite,Casamino Acids,400 uM-C,B,SE45,726.009,2
33,composite,Casamino Acids,400 uM-C,C,SE45,645.875,2
33,PRI,Casamino Acids,400 uM-C,A,SE45,233.119,2
33,PRI,Casamino Acids,400 uM-C,B,SE45,243.629,2
33,PRI,Casamino Acids,400 uM-C,C,SE45,297.409,2
33,LOM,Casamino Acids,40 uM-C,A,SE45,198.737,2
33,ABM,Control_low,0 uM-C,B,SE45,-118.181,2
33,ABM,Control_low,0 uM-C,C,SE45,-84.073,2
33,NOM,Control_low,0 uM-C,A,SE45,7.583,2
33,LOM,Casamino Acids,40 uM-C,C,SE45,289.411,2
33,NOM,Control_low,0 uM-C,C,SE45,102.661,2
33,ABM,Control_low,0 uM-C,A,SE45,154.727,2
33,LOM,Casamino Acids,40 uM-C,B,SE45,171.989,2
33,NOM,Control_low,0 uM-C,B,SE45,221.614,2
33,composite,Casamino Acids,40 uM-C,A,SE45,360.8745,2
33,composite,Casamino Acids,40 uM-C,B,SE45,393.603,2
33,composite,Casamino Acids,40 uM-C,C,SE45,392.072,2
33,PRI,Casamino Acids,40 uM-C,A,SE45,210.296,2
33,PRI,Casamino Acids,40 uM-C,B,SE45,463.986,2
33,PRI,Casamino Acids,40 uM-C,C,SE45,483.729,2
33,LOM,Casamino Acids,4 uM-C,A,SE45,67.349,2
33,LOM,Casamino Acids,4 uM-C,B,SE45,61.796,2
33,LOM,Casamino Acids,4 uM-C,C,SE45,53.546,2
33,composite,Casamino Acids,4 uM-C,A,SE45,229.4865,2
33,composite,Casamino Acids,4 uM-C,B,SE45,283.41,2
33,composite,Casamino Acids,4 uM-C,C,SE45,156.207,2
33,PRI,Casamino Acids,4 uM-C,A,SE45,152.345,2
33,PRI,Casamino Acids,4 uM-C,B,SE45,74.633,2
33,PRI,Casamino Acids,4 uM-C,C,SE45,136.123,2
34,LOM,Casamino Acids,400 uM-C,A,SE45,549.748,2
34,LOM,Casamino Acids,400 uM-C,B,SE45,518.57,2
34,LOM,Casamino Acids,400 uM-C,C,SE45,559.033,2
34,composite,Casamino Acids,400 uM-C,A,SE45,714.806,2
34,composite,Casamino Acids,400 uM-C,B,SE45,744.297,2
34,composite,Casamino Acids,400 uM-C,C,SE45,663.422,2
34,PRI,Casamino Acids,400 uM-C,A,SE45,238.8,2
34,PRI,Casamino Acids,400 uM-C,B,SE45,250.201,2
34,PRI,Casamino Acids,400 uM-C,C,SE45,304.077,2
34,LOM,Casamino Acids,40 uM-C,A,SE45,201.039,2
34,ABM,Control_low,0 uM-C,B,SE45,-119.468,2
34,ABM,Control_low,0 uM-C,C,SE45,-82.718,2
34,NOM,Control_low,0 uM-C,A,SE45,6.835,2
34,LOM,Casamino Acids,40 uM-C,C,SE45,297.529,2
34,NOM,Control_low,0 uM-C,C,SE45,104.389,2
34,ABM,Control_low,0 uM-C,A,SE45,157.262,2
34,LOM,Casamino Acids,40 uM-C,B,SE45,173.65,2
34,NOM,Casamino Acids,40 uM-C,B,SE45,225.727,2
34,composite,Casamino Acids,40 uM-C,A,SE45,366.097,2
34,composite,Casamino Acids,40 uM-C,B,SE45,399.377,2
34,composite,Casamino Acids,40 uM-C,C,SE45,401.918,2
34,PRI,Casamino Acids,40 uM-C,A,SE45,209.781,2
34,PRI,Casamino Acids,40 uM-C,B,SE45,474.221,2
34,PRI,Casamino Acids,40 uM-C,C,SE45,497.941,2
34,LOM,Casamino Acids,4 uM-C,A,SE45,65.745,2
34,LOM,Casamino Acids,4 uM-C,B,SE45,60.888,2
34,LOM,Casamino Acids,4 uM-C,C,SE45,54.32,2
34,composite,Casamino Acids,4 uM-C,A,SE45,230.803,2
34,composite,Casamino Acids,4 uM-C,B,SE45,286.615,2
34,composite,Casamino Acids,4 uM-C,C,SE45,158.709,2
34,PRI,Casamino Acids,4 uM-C,A,SE45,154.092,2
34,PRI,Casamino Acids,4 uM-C,B,SE45,77.772,2
34,PRI,Casamino Acids,4 uM-C,C,SE45,136.216,2
35,LOM,Casamino Acids,400 uM-C,A,SE45,562.982,2
35,LOM,Casamino Acids,400 uM-C,B,SE45,528.549,2
35,LOM,Casamino Acids,400 uM-C,C,SE45,570.689,2
35,composite,Casamino Acids,400 uM-C,A,SE45,729.7255,2
35,composite,Casamino Acids,400 uM-C,B,SE45,755.811,2
35,composite,Casamino Acids,400 uM-C,C,SE45,676.914,2
35,PRI,Casamino Acids,400 uM-C,A,SE45,244.122,2
35,PRI,Casamino Acids,400 uM-C,B,SE45,251.066,2
35,PRI,Casamino Acids,400 uM-C,C,SE45,313.168,2
35,LOM,Casamino Acids,40 uM-C,A,SE45,205.863,2
35,ABM,Control_low,0 uM-C,B,SE45,-118.437,2
35,ABM,Control_low,0 uM-C,C,SE45,-83.476,2
35,NOM,Control_low,0 uM-C,A,SE45,5.827,2
35,LOM,Casamino Acids,40 uM-C,C,SE45,305.011,2
35,NOM,Control_low,0 uM-C,C,SE45,106.225,2
35,ABM,Control_low,0 uM-C,A,SE45,158.445,2
35,LOM,Casamino Acids,40 uM-C,B,SE45,175.45,2
35,NOM,Control_low,0 uM-C,B,SE45,227.262,2
35,composite,Casamino Acids,40 uM-C,A,SE45,372.6065,2
35,composite,Casamino Acids,40 uM-C,B,SE45,402.712,2
35,composite,Casamino Acids,40 uM-C,C,SE45,411.236,2
35,PRI,Casamino Acids,40 uM-C,A,SE45,211.591,2
35,PRI,Casamino Acids,40 uM-C,B,SE45,483.769,2
35,PRI,Casamino Acids,40 uM-C,C,SE45,508.1,2
35,LOM,Casamino Acids,4 uM-C,A,SE45,68.711,2
35,LOM,Casamino Acids,4 uM-C,B,SE45,61.985,2
35,LOM,Casamino Acids,4 uM-C,C,SE45,53.385,2
35,composite,Casamino Acids,4 uM-C,A,SE45,235.4545,2
35,composite,Casamino Acids,4 uM-C,B,SE45,289.247,2
35,composite,Casamino Acids,4 uM-C,C,SE45,159.61,2
35,PRI,Casamino Acids,4 uM-C,A,SE45,156.79,2
35,PRI,Casamino Acids,4 uM-C,B,SE45,78.463,2
35,PRI,Casamino Acids,4 uM-C,C,SE45,138.759,2
36,LOM,Casamino Acids,400 uM-C,A,SE45,573.999,2
36,LOM,Casamino Acids,400 uM-C,B,SE45,539.917,2
36,LOM,Casamino Acids,400 uM-C,C,SE45,580.986,2
36,composite,Casamino Acids,400 uM-C,A,SE45,739.4415,2
36,composite,Casamino Acids,400 uM-C,B,SE45,764.339,2
36,composite,Casamino Acids,400 uM-C,C,SE45,687.449,2
36,PRI,Casamino Acids,400 uM-C,A,SE45,243.743,2
36,PRI,Casamino Acids,400 uM-C,B,SE45,252.499,2
36,PRI,Casamino Acids,400 uM-C,C,SE45,323.765,2
36,LOM,Casamino Acids,40 uM-C,A,SE45,207.004,2
36,ABM,Control_low,0 uM-C,B,SE45,-118.718,2
36,ABM,Control_low,0 uM-C,C,SE45,-79.047,2
36,NOM,Control_low,0 uM-C,A,SE45,4.328,2
36,LOM,Casamino Acids,40 uM-C,C,SE45,315.109,2
36,NOM,Control_low,0 uM-C,C,SE45,106.463,2
36,ABM,Control_low,0 uM-C,A,SE45,161.304,2
36,LOM,Casamino Acids,40 uM-C,B,SE45,174.956,2
36,NOM,Control_low,0 uM-C,B,SE45,224.422,2
36,composite,Casamino Acids,40 uM-C,A,SE45,372.4465,2
36,composite,Casamino Acids,40 uM-C,B,SE45,399.378,2
36,composite,Casamino Acids,40 uM-C,C,SE45,421.572,2
36,PRI,Casamino Acids,40 uM-C,A,SE45,213.301,2
36,PRI,Casamino Acids,40 uM-C,B,SE45,493.899,2
36,PRI,Casamino Acids,40 uM-C,C,SE45,518.589,2
36,LOM,Casamino Acids,4 uM-C,A,SE45,71.714,2
36,LOM,Casamino Acids,4 uM-C,B,SE45,62.632,2
36,LOM,Casamino Acids,4 uM-C,C,SE45,53.272,2
36,composite,Casamino Acids,4 uM-C,A,SE45,237.1565,2
36,composite,Casamino Acids,4 uM-C,B,SE45,287.054,2
36,composite,Casamino Acids,4 uM-C,C,SE45,159.735,2
36,PRI,Casamino Acids,4 uM-C,A,SE45,155.844,2
36,PRI,Casamino Acids,4 uM-C,B,SE45,79.263,2
36,PRI,Casamino Acids,4 uM-C,C,SE45,140.571,2
37,LOM,Casamino Acids,400 uM-C,A,SE45,587.596,2
37,LOM,Casamino Acids,400 uM-C,B,SE45,552.691,2
37,LOM,Casamino Acids,400 uM-C,C,SE45,593.864,2
37,composite,Casamino Acids,400 uM-C,A,SE45,755.1405,2
37,composite,Casamino Acids,400 uM-C,B,SE45,779.785,2
37,composite,Casamino Acids,400 uM-C,C,SE45,701.859,2
37,PRI,Casamino Acids,400 uM-C,A,SE45,251.61,2
37,PRI,Casamino Acids,400 uM-C,B,SE45,257.84,2
37,PRI,Casamino Acids,400 uM-C,C,SE45,330.697,2
37,LOM,Casamino Acids,40 uM-C,A,SE45,209.189,2
37,ABM,Control_low,0 uM-C,B,SE45,-117.539,2
37,ABM,Control_low,0 uM-C,C,SE45,-77.201,2
37,NOM,Control_low,0 uM-C,A,SE45,3.375,2
37,LOM,Casamino Acids,40 uM-C,C,SE45,325.174,2
37,NOM,Control_low,0 uM-C,C,SE45,107.995,2
37,ABM,Control_low,0 uM-C,A,SE45,167.016,2
37,LOM,Casamino Acids,40 uM-C,B,SE45,173.142,2
37,NOM,Control_low,0 uM-C,B,SE45,227.094,2
37,composite,Casamino Acids,40 uM-C,A,SE45,376.7335,2
37,composite,Casamino Acids,40 uM-C,B,SE45,400.236,2
37,composite,Casamino Acids,40 uM-C,C,SE45,433.169,2
37,PRI,Casamino Acids,40 uM-C,A,SE45,214.244,2
37,PRI,Casamino Acids,40 uM-C,B,SE45,491.603,2
37,PRI,Casamino Acids,40 uM-C,C,SE45,528.274,2
37,LOM,Casamino Acids,4 uM-C,A,SE45,70.255,2
37,LOM,Casamino Acids,4 uM-C,B,SE45,62.907,2
37,LOM,Casamino Acids,4 uM-C,C,SE45,53.223,2
37,composite,Casamino Acids,4 uM-C,A,SE45,237.7995,2
37,composite,Casamino Acids,4 uM-C,B,SE45,290.001,2
37,composite,Casamino Acids,4 uM-C,C,SE45,161.218,2
37,PRI,Casamino Acids,4 uM-C,A,SE45,156.046,2
37,PRI,Casamino Acids,4 uM-C,B,SE45,79.63,2
37,PRI,Casamino Acids,4 uM-C,C,SE45,141.961,2
38,LOM,Casamino Acids,400 uM-C,A,SE45,600.622,2
38,LOM,Casamino Acids,400 uM-C,B,SE45,562.628,2
38,LOM,Casamino Acids,400 uM-C,C,SE45,604.32,2
38,composite,Casamino Acids,400 uM-C,A,SE45,770.1485,2
38,composite,Casamino Acids,400 uM-C,B,SE45,792.928,2
38,composite,Casamino Acids,400 uM-C,C,SE45,713.073,2
38,PRI,Casamino Acids,400 uM-C,A,SE45,258.53,2
38,PRI,Casamino Acids,400 uM-C,B,SE45,262.581,2
38,PRI,Casamino Acids,400 uM-C,C,SE45,335.944,2
38,LOM,Casamino Acids,40 uM-C,A,SE45,215.358,2
38,ABM,Control_low,0 uM-C,B,SE45,-118.761,2
38,ABM,Control_low,0 uM-C,C,SE45,-75.113,2
38,NOM,Control_low,0 uM-C,A,SE45,2.568,2
38,LOM,Casamino Acids,40 uM-C,C,SE45,334.014,2
38,NOM,Control_low,0 uM-C,C,SE45,108.753,2
38,ABM,Control_low,0 uM-C,A,SE45,170.028,2
38,LOM,Casamino Acids,40 uM-C,B,SE45,172.714,2
38,NOM,Control_low,0 uM-C,B,SE45,230.3,2
38,composite,Casamino Acids,40 uM-C,A,SE45,384.8845,2
38,composite,Casamino Acids,40 uM-C,B,SE45,403.014,2
38,composite,Casamino Acids,40 uM-C,C,SE45,442.767,2
38,PRI,Casamino Acids,40 uM-C,A,SE45,214.725,2
38,PRI,Casamino Acids,40 uM-C,B,SE45,501.46,2
38,PRI,Casamino Acids,40 uM-C,C,SE45,539.219,2
38,LOM,Casamino Acids,4 uM-C,A,SE45,72.066,2
38,LOM,Casamino Acids,4 uM-C,B,SE45,65.655,2
38,LOM,Casamino Acids,4 uM-C,C,SE45,53.059,2
38,composite,Casamino Acids,4 uM-C,A,SE45,241.5925,2
38,composite,Casamino Acids,4 uM-C,B,SE45,295.955,2
38,composite,Casamino Acids,4 uM-C,C,SE45,161.812,2
38,PRI,Casamino Acids,4 uM-C,A,SE45,161.109,2
38,PRI,Casamino Acids,4 uM-C,B,SE45,82.882,2
38,PRI,Casamino Acids,4 uM-C,C,SE45,146.137,2
39,LOM,Casamino Acids,400 uM-C,A,SE45,608.998,2
39,LOM,Casamino Acids,400 uM-C,B,SE45,571.253,2
39,LOM,Casamino Acids,400 uM-C,C,SE45,614.628,2
39,composite,Casamino Acids,400 uM-C,A,SE45,774.115,2
39,composite,Casamino Acids,400 uM-C,B,SE45,797.252,2
39,composite,Casamino Acids,400 uM-C,C,SE45,718.863,2
39,PRI,Casamino Acids,400 uM-C,A,SE45,260.362,2
39,PRI,Casamino Acids,400 uM-C,B,SE45,263.818,2
39,PRI,Casamino Acids,400 uM-C,C,SE45,341.162,2
39,LOM,Casamino Acids,40 uM-C,A,SE45,214.046,2
39,ABM,Control_low,0 uM-C,B,SE45,-109.956,2
39,ABM,Control_low,0 uM-C,C,SE45,-72.92,2
39,NOM,Control_low,0 uM-C,A,SE45,3.326,2
39,LOM,Casamino Acids,40 uM-C,C,SE45,338.414,2
39,NOM,Control_low,0 uM-C,C,SE45,104.235,2
39,ABM,Control_low,0 uM-C,A,SE45,174.959,2
39,LOM,Casamino Acids,40 uM-C,B,SE45,166.092,2
39,NOM,Control_low,0 uM-C,B,SE45,225.999,2
39,composite,Casamino Acids,40 uM-C,A,SE45,379.163,2
39,composite,Casamino Acids,40 uM-C,B,SE45,392.091,2
39,composite,Casamino Acids,40 uM-C,C,SE45,442.649,2
39,PRI,Casamino Acids,40 uM-C,A,SE45,211.585,2
39,PRI,Casamino Acids,40 uM-C,B,SE45,505.931,2
