Day,Treatment,Carbon,Concentration,Rep,Strain,Count,Sum,,
2,PRI,Acetate,4,B,ISM,30000,1870000,,
2,PRI,Acetate,4,B,NAS-14.1,270000,1870000,,
2,PRI,Acetate,4,B,SE45,70000,1870000,,
2,PRI,Acetate,4,B,Y4I,320000,1870000,,
2,PRI,Acetate,4,C,EE-36,20000,2070000,,
2,PRI,Acetate,4,C,E-37,1160000,2070000,,
2,PRI,Acetate,4,C,ISM,70000,2070000,,
2,PRI,Acetate,4,C,NAS-14.1,190000,2070000,,
2,PRI,Acetate,4,C,SE45,80000,2070000,,
2,PRI,Acetate,4,C,Y4I,550000,2070000,,
2,PRI,Acetate,4,D,EE-36,50000,2160000,,
2,PRI,Acetate,4,D,E-37,1640000,2160000,,
2,PRI,Acetate,4,D,ISM,60000,2160000,,
2,PRI,Acetate,4,D,NAS-14.1,110000,2160000,,
2,PRI,Acetate,4,D,SE45,30000,2160000,,
2,PRI,Acetate,4,D,Y4I,270000,2160000,,
2,PRI,Acetate,4,E,EE-36,40000,2220000,,
2,PRI,Acetate,4,E,E-37,670000,2220000,,
2,PRI,Acetate,4,E,ISM,90000,2220000,,
2,PRI,Acetate,4,E,NAS-14.1,620000,2220000,,
2,PRI,Acetate,4,E,SE45,0,2220000,,
2,PRI,Acetate,4,E,Y4I,800000,2220000,,
2,ABM,Acetate,4,A,EE-36,10000,750000,,
2,ABM,Acetate,4,A,E-37,360000,750000,,
2,ABM,Acetate,4,A,ISM,100000,750000,,
2,ABM,Acetate,4,A,NAS-14.1,150000,750000,,
2,ABM,Acetate,4,A,SE45,10000,750000,,
2,ABM,Acetate,4,A,Y4I,120000,750000,,
2,ABM,Acetate,4,B,EE-36,0,790000,,
2,ABM,Acetate,4,B,E-37,270000,790000,,
2,ABM,Acetate,4,B,ISM,0,790000,,
2,ABM,Acetate,4,B,NAS-14.1,170000,790000,,
2,ABM,Acetate,4,B,SE45,10000,790000,,
2,ABM,Acetate,4,B,Y4I,340000,790000,,
2,ABM,Acetate,4,C,EE-36,0,1160000,,
2,ABM,Acetate,4,C,E-37,690000,1160000,,
2,ABM,Acetate,4,C,ISM,90000,1160000,,
2,ABM,Acetate,4,C,NAS-14.1,130000,1160000,,
2,ABM,Acetate,4,C,SE45,0,1160000,,
2,ABM,Acetate,4,C,Y4I,250000,1160000,,
2,ABM,Acetate,4,D,EE-36,0,840000,,
2,ABM,Acetate,4,D,E-37,370000,840000,,
2,ABM,Acetate,4,D,ISM,0,840000,,
2,ABM,Acetate,4,D,NAS-14.1,150000,840000,,
2,ABM,Acetate,4,D,SE45,10000,840000,,
2,ABM,Acetate,4,D,Y4I,310000,840000,,
2,NOM,Acetate,4,A,EE-36,0,2300000,,
2,NOM,Acetate,4,A,E-37,1800000,2300000,,
2,NOM,Acetate,4,A,ISM,0,2300000,,
2,NOM,Acetate,4,A,NAS-14.1,400000,2300000,,
2,NOM,Acetate,4,A,SE45,0,2300000,,
2,NOM,Acetate,4,A,Y4I,100000,2300000,,
2,NOM,Acetate,4,B,EE-36,0,3100000,,
2,NOM,Acetate,4,B,E-37,2500000,3100000,,
2,NOM,Acetate,4,B,ISM,0,3100000,,
2,NOM,Acetate,4,B,NAS-14.1,300000,3100000,,
2,NOM,Acetate,4,B,SE45,0,3100000,,
2,NOM,Acetate,4,B,Y4I,300000,3100000,,
2,NOM,Acetate,4,C,EE-36,0,200000,,
2,NOM,Acetate,4,C,E-37,200000,200000,,
2,NOM,Acetate,4,C,ISM,0,200000,,
2,NOM,Acetate,4,C,NAS-14.1,0,200000,,
2,NOM,Acetate,4,C,SE45,0,200000,,
2,NOM,Acetate,4,C,Y4I,0,200000,,
2,LOM,Acetate,40,A,EE-36,0,2490000,,
2,LOM,Acetate,40,A,E-37,570000,2490000,,
2,LOM,Acetate,40,A,ISM,30000,2490000,,
2,LOM,Acetate,40,A,NAS-14.1,240000,2490000,,
2,LOM,Acetate,40,A,SE45,40000,2490000,,
2,LOM,Acetate,40,A,Y4I,1610000,2490000,,
2,LOM,Acetate,40,B,EE-36,50000,1600000,,
2,LOM,Acetate,40,B,E-37,480000,1600000,,
2,LOM,Acetate,40,B,ISM,120000,1600000,,
2,LOM,Acetate,40,B,NAS-14.1,130000,1600000,,
2,LOM,Acetate,40,B,SE45,80000,1600000,,
2,LOM,Acetate,40,B,Y4I,740000,1600000,,
2,LOM,Acetate,40,C,EE-36,20000,1390000,,
2,LOM,Acetate,40,C,E-37,280000,1390000,,
2,LOM,Acetate,40,C,ISM,180000,1390000,,
2,LOM,Acetate,40,C,NAS-14.1,140000,1390000,,
2,LOM,Acetate,40,C,SE45,40000,1390000,,
2,LOM,Acetate,40,C,Y4I,730000,1390000,,
2,LOM,Acetate,40,D,EE-36,10000,2570000,,
2,LOM,Acetate,40,D,E-37,370000,2570000,,
2,LOM,Acetate,40,D,ISM,250000,2570000,,
2,LOM,Acetate,40,D,NAS-14.1,350000,2570000,,
2,LOM,Acetate,40,D,SE45,20000,2570000,,
2,LOM,Acetate,40,D,Y4I,1570000,2570000,,
2,LOM,Acetate,40,E,EE-36,10000,2730000,,
2,LOM,Acetate,40,E,E-37,770000,2730000,,
2,LOM,Acetate,40,E,ISM,40000,2730000,,
2,LOM,Acetate,40,E,NAS-14.1,210000,2730000,,
2,LOM,Acetate,40,E,SE45,20000,2730000,,
2,LOM,Acetate,40,E,Y4I,1680000,2730000,,
2,PRI,Acetate,40,A,EE-36,0,2400000,,
2,PRI,Acetate,40,A,E-37,800000,2400000,,
2,PRI,Acetate,40,A,ISM,0,2400000,,
2,PRI,Acetate,40,A,NAS-14.1,500000,2400000,,
2,PRI,Acetate,40,A,SE45,0,2400000,,
2,PRI,Acetate,40,A,Y4I,1100000,2400000,,
2,PRI,Acetate,40,B,EE-36,100000,3000000,,
2,PRI,Acetate,40,B,E-37,900000,3000000,,
2,PRI,Acetate,40,B,ISM,0,3000000,,
2,PRI,Acetate,40,B,NAS-14.1,700000,3000000,,
2,PRI,Acetate,40,B,SE45,100000,3000000,,
2,PRI,Acetate,40,B,Y4I,1200000,3000000,,
2,PRI,Acetate,40,C,EE-36,0,2900000,,
2,PRI,Acetate,40,C,E-37,1200000,2900000,,
2,PRI,Acetate,40,C,ISM,200000,2900000,,
2,PRI,Acetate,40,C,NAS-14.1,700000,2900000,,
2,PRI,Acetate,40,C,SE45,300000,2900000,,
2,PRI,Acetate,40,C,Y4I,500000,2900000,,
2,PRI,Acetate,40,D,EE-36,0,4400000,,
2,PRI,Acetate,40,D,E-37,1800000,4400000,,
2,PRI,Acetate,40,D,ISM,200000,4400000,,
2,PRI,Acetate,40,D,NAS-14.1,1200000,4400000,,
2,PRI,Acetate,40,D,SE45,0,4400000,,
2,PRI,Acetate,40,D,Y4I,1200000,4400000,,
2,PRI,Acetate,40,E,EE-36,100000,3700000,,
2,PRI,Acetate,40,E,E-37,2400000,3700000,,
2,PRI,Acetate,40,E,ISM,0,3700000,,
2,PRI,Acetate,40,E,NAS-14.1,700000,3700000,,
2,PRI,Acetate,40,E,SE45,0,3700000,,
2,PRI,Acetate,40,E,Y4I,500000,3700000,,
2,ABM,Acetate,40,A,EE-36,10000,750000,,
2,ABM,Acetate,40,A,E-37,360000,750000,,
2,ABM,Acetate,40,A,ISM,100000,750000,,
2,ABM,Acetate,40,A,NAS-14.1,150000,750000,,
2,ABM,Acetate,40,A,SE45,10000,750000,,
2,ABM,Acetate,40,A,Y4I,120000,750000,,
2,ABM,Acetate,40,B,EE-36,0,790000,,
2,ABM,Acetate,40,B,E-37,270000,790000,,
2,ABM,Acetate,40,B,ISM,0,790000,,
2,ABM,Acetate,40,B,NAS-14.1,170000,790000,,
2,ABM,Acetate,40,B,SE45,10000,790000,,
2,ABM,Acetate,40,B,Y4I,340000,790000,,
2,ABM,Acetate,40,C,EE-36,0,1160000,,
2,ABM,Acetate,40,C,E-37,690000,1160000,,
2,ABM,Acetate,40,C,ISM,90000,1160000,,
2,ABM,Acetate,40,C,NAS-14.1,130000,1160000,,
2,ABM,Acetate,40,C,SE45,0,1160000,,
2,ABM,Acetate,40,C,Y4I,250000,1160000,,
